,PartNumber,nQuebras,LargerDiameter,StemDiameter,TotalLength,ChannelLength,PropellerAngle,Refrigeration,Supplier__3M TECHNICAL CERAMICS ZWEIGNIEDERLA,Supplier__ALLIANCE CNC,Supplier__BLICKLE WERKZEUGE GMBH & CO KG,Supplier__BOTEK-PRAEZISIONS-BOHRTECHNIK,Supplier__FERRAMENTAS GERAIS COMERCIO E,Supplier__FERRAMENTAS NIPOTEC IND.E,Supplier__FORM TOOL TECHNOLOGY,"Supplier__FORM TOOL TECHNOLOGY, INC.",Supplier__FULLERTON TOOL COMPANY INC.,Supplier__GUHRING BRASIL FERR.LTDA,Supplier__GUHRING OHG,Supplier__HARTMETALLWERKZEUGFABRIK ANDREAS,Supplier__ISCAR DO BRASIL COMERCIAL LTDA,Supplier__KOMET GROUP GMBH,Supplier__LMT TOOLS BRASIL FERRAMENTAS LTDA.,Supplier__MIKRON CORP. MONROE,Supplier__NÃO ATRIBUÍDO,Supplier__OSBORN INTERNATIONAL GMBH ZN DER JA,Supplier__OSTREM TOOL COMPANY,Supplier__ROBERT BOSCH - TOOLING CENTER,Supplier__SANDVIK DO BRASIL S/A,Supplier__STARTEC INDUSTRIA E COMERCIO LTDA E,Supplier__SUMITOMO ELECTRIC HARDMETAL DO BRAS,Supplier__SUMITOMO ELECTR¡C HARTMETALL GMBH,Supplier__SUMITOMO ELETRIC HARTMETTAL GMBH,Supplier__TBT.TIEFBOHRTECHNIK GMBH,Supplier__TECNAL FERRAMENTARIA LTDA,Supplier__WALTER DO BRASIL LTDA.,Supplier__WEISSKOPF WEKZEUGE GMBH,Supplier__WERKZEUGFABRIK MANFRED SCHWEGLER,Supplier__WOLF WERKZEUGTECHNOLOGIE GMBH,family_000-AM,family_001-BA,family_004-BF,family_005-BG,family_007-BK,family_008-BN,family_009-BP,family_011-BR,family_012-BS,family_018-BY,family_061-FC,family_063-FG,family_080-GC,family_088-GL,family_092-GP,family_198-PG,family_210-RA,family_212-RC,family_217-RH,family_219-RK,Desconhecido,HSS,HSS-Co,HSS-E,K05-UF,K05/15-UF,K10-F,K15,K15/K20,K20-F,K30-40/UF,K30-40UF,K30/40,K30/40-UF,K30/K40-UF,Na,S20,S20/B,k30/40-UF,faixa_de_quebras
105,4709200012,4,0.09226296007375363,0.3805309734513274,0.37142857142857144,0.1366906474820144,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
106,4700101300,67,0.017941989929792217,0.1592920353982301,0.23142857142857143,0.22302158273381295,0.004000400040004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,4700101391,16,0.012977802992695553,0.07079646017699115,0.18571428571428572,0.15827338129496402,0.0025002500250025004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
108,4700100832,3,0.08517126444932983,0.5132743362831858,0.4114285714285714,0.4244604316546763,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
109,4700700214,10,0.062123253669952486,0.33628318584070793,0.42857142857142855,0.41007194244604317,0.00030003000300030005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
110,4700700233,17,0.064959931919722,0.33628318584070793,0.38285714285714284,0.38848920863309355,0.00020002000200020003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
111,4700700234,8,0.10644635132260125,0.6017699115044247,0.2857142857142857,0.22302158273381295,0.0005000500050005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
112,4700900078,5,0.014254308205091836,0.026548672566371685,0.02857142857142857,0.06474820143884892,0.003000300030003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
113,4700700173,1,0.03428834834408907,0.247787610619469,0.17714285714285713,0.19424460431654678,0.0015001500150015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
114,4700700168,3,0.07453372101269413,0.42477876106194684,0.2,0.1366906474820144,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
115,4700100834,2,0.0071626125806680385,0.026548672566371685,0.14285714285714285,0.14388489208633093,0.003000300030003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
116,4719800479,3,0.05184029501453798,0.04424778761061947,0.30857142857142855,0.17266187050359713,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
117,4706300125,30,0.053258634139422736,0.33628318584070793,0.22857142857142856,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
118,4706100197,3,0.04971278632721084,0.247787610619469,0.13142857142857142,0.07913669064748201,0.0035003500350035003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
119,4700500800,2,0.06566910148216439,0.5132743362831858,0.34285714285714286,0.2805755395683453,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
120,4700500815,35,0.021346003829515636,0.07079646017699115,0.14285714285714285,0.1223021582733813,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
121,4700500807,7,0.03552939507836324,0.1592920353982301,0.14285714285714285,0.1223021582733813,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
122,4700500808,11,0.021346003829515636,0.07079646017699115,0.14285714285714285,0.1223021582733813,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
123,4700101401,2,0.09935465569817743,0.6017699115044247,0.45714285714285713,0.460431654676259,0.003000300030003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
124,4700101411,15,0.08857527834905327,0.5132743362831858,0.37142857142857144,0.3381294964028777,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
125,4706300109,30,0.056804481951634636,0.33628318584070793,0.22857142857142856,0.07913669064748201,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
126,4706100088,22,0.01035387561165875,0.1592920353982301,0.10285714285714286,0.04316546762589928,0.003000300030003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
127,4701200051,94,0.14899652506914404,0.7787610619469026,0.37142857142857144,0.27697841726618705,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
128,4700101340,70,0.02489185164172754,0.1592920353982301,0.2571428571428571,0.2949640287769784,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
129,4700101341,87,0.014254308205091836,0.07079646017699115,0.37142857142857144,0.381294964028777,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
130,4700500710,20,0.04971278632721084,0.247787610619469,0.29714285714285715,0.2805755395683453,0.004000400040004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
131,4700500776,52,0.18445500319126307,1.0,0.37142857142857144,0.302158273381295,0.0029002900290029,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
132,4700101338,40,0.02489185164172754,0.1592920353982301,0.5657142857142857,0.6546762589928058,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
133,4721000369,94,0.019927664704630876,0.1592920353982301,0.41714285714285715,0.39928057553956836,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,4700500714,15,0.017941989929792217,0.07079646017699115,0.4,0.4316546762589928,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
135,4700400486,1,0.010708460392879938,0.07079646017699115,0.37142857142857144,0.35251798561151076,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
136,4706100097,1,0.03552939507836324,0.1592920353982301,0.37142857142857144,0.1366906474820144,0.003000300030003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
137,4708800073,6,0.07807956882490603,0.29203539823008845,0.37142857142857144,0.09352517985611511,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
138,4708800079,8,0.07807956882490603,0.29203539823008845,0.37142857142857144,0.14388489208633093,0.0025002500250025004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
139,4706100163,18,0.014254308205091836,0.1592920353982301,0.15428571428571428,0.07913669064748201,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
140,4706100164,16,0.017800156017303736,0.1592920353982301,0.15428571428571428,0.08633093525179857,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
141,4700100841,16,0.02872136727891639,0.1592920353982301,0.7885714285714286,0.8920863309352518,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
142,4700100906,1,0.01850932557974612,0.1592920353982301,0.34285714285714286,0.3669064748201439,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
143,4700500715,14,0.10644635132260125,0.6017699115044247,0.37142857142857144,0.3669064748201439,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
144,4700500716,15,0.15608822069356784,0.7787610619469026,0.2571428571428571,0.2302158273381295,0.003000300030003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
145,4700500718,4,0.10644635132260125,0.6017699115044247,0.2571428571428571,0.20863309352517986,0.003000300030003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
146,4706100149,59,0.02581377207290263,0.1592920353982301,0.16,0.07194244604316546,0.003000300030003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
147,4706100150,12,0.06070491454506773,0.33628318584070793,0.21142857142857144,0.1510791366906475,0.003000300030003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
148,4706100152,11,0.021062336004538686,0.1592920353982301,0.2571428571428571,0.1366906474820144,0.003000300030003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
149,4721000289,17,0.035614495425856325,0.1592920353982301,0.22857142857142856,0.2589928057553957,0.001000100010001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
150,4706100075,13,0.06389617757605844,0.33628318584070793,0.24571428571428572,0.17985611510791366,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
151,4706100080,15,0.04985462023969931,0.247787610619469,0.16,0.17266187050359713,0.004500450045004501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
152,4706100086,10,0.08517126444932983,0.5132743362831858,0.22857142857142856,0.17985611510791366,0.0038003800380038005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
153,4706100147,55,0.07807956882490603,0.42477876106194684,0.22857142857142856,0.1510791366906475,0.0037003700370037006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
154,4706100179,37,0.014254308205091836,0.1592920353982301,0.09714285714285714,0.03597122302158273,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
155,4701800116,48,0.07807956882490603,0.42477876106194684,0.2571428571428571,0.20863309352517986,0.003000300030003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
156,4700800311,31,0.11211970782214029,0.6017699115044247,0.29714285714285715,0.2517985611510791,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
157,4701100083,17,0.06049216367633501,0.33628318584070793,0.45714285714285713,0.49640287769784175,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
158,4721000313,2,0.02099141904829445,0.1592920353982301,0.34285714285714286,0.35251798561151076,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
159,4706100185,3,0.12807602297709383,0.7367256637168142,0.38285714285714284,0.28776978417266186,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
160,4706100186,7,0.12807602297709383,0.7367256637168142,0.38285714285714284,0.2805755395683453,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
161,4706100204,22,0.17736330756683924,0.7787610619469026,0.2571428571428571,0.2014388489208633,0.003000300030003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
162,4700800124,267,0.027444862066520106,0.42477876106194684,0.44,0.2158273381294964,0.0015001500150015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
163,4701800054,38,0.06744202538827034,0.42477876106194684,0.24571428571428572,0.20863309352517986,0.030903090309030903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
164,4700800139,1,0.020069498617119354,0.1592920353982301,0.32571428571428573,0.3669064748201439,0.0027002700270027003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
165,4700800155,1,0.020069498617119354,0.1592920353982301,0.32571428571428573,0.3669064748201439,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
166,4700800156,1,0.020069498617119354,0.1592920353982301,0.32571428571428573,0.3669064748201439,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
167,4700800336,10,0.05666264803914617,0.33628318584070793,0.3142857142857143,0.13820143884892086,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
168,4700800337,2,0.017140628324232323,0.1592920353982301,0.32571428571428573,0.3669064748201439,0.004000400040004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
169,4700700238,34,0.05900290759520602,0.33628318584070793,0.3142857142857143,0.35251798561151076,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
